Time,BTC,ETH,BCH,XMR,DASH,BTC_volume,ETH_volume,BCH_volume,XMR_volume,DASH_volume
02/03/21 05:00 PM,37220.7,1610.78,446.59,153.52,113.85430548,11184846.473535,14457694.2082386,66928440.2123135,10740828.253915,510347.890456057
02/03/21 06:00 PM,37250,1643.75,449.11,154.2,113.90000001,12471461.8034647,7818561.75993516,24056820.4527582,43624665.5558265,281426.712388708
02/03/21 07:00 PM,37200.82,1650.71,447,153.87,116.01325424,10796111.0715479,5334681.92961646,18562767.080511,6150138.6093564,28892316.3847552
02/03/21 08:00 PM,36865.93,1619.14,441,152.81,114.50507431,8840595.58042241,8693058.72137154,32971209.0971857,6523026.8801523,3814085.54463322
02/03/21 09:00 PM,37107.53,1637.5,444.95,152.82,115.9,16403146.8528314,7290696.52976989,11387718.7343476,40441521.0358368,5529939.850162
02/03/21 10:00 PM,37306.19,1633.83,445.64,152.2,116.80001468,12114191.6526159,3546858.1716166,11785080.0253021,4493333.0229825,5927125.48691827
02/03/21 11:00 PM,37325.87,1638.22,445.87,153.78,115.98653156,16308881.3033602,7934681.12538651,25334262.6909415,24783164.2813272,3293342.24939416
02/04/21 12:00 AM,37693,1669.23,448.6,154.94,116.57481783,22174657.4929754,9801894.83909662,57086244.8470976,16138074.648949,1684433.60227807
02/04/21 01:00 AM,38137.21,1680,452.25,154.61,117.76318096,14170240.6897406,7157413.85445703,25306513.6443897,236262182.922033,1505005.93820022
02/04/21 02:00 AM,38232.13,1695.99,454.69,154.67,118.3554747,17758342.5991999,6778570.97324399,72939523.2171114,17578015.2529814,15162.3612674809
02/04/21 03:00 AM,37952.44,1679.67,446.38,152.83,114.91786074,15216795.9126834,6464128.89880303,47459388.6193761,17698945.95864,6842394.47494486
02/04/21 04:00 AM,37537.59,1647.15,436.03,150.56,114.2197816,10976462.3794953,6240917.88069624,25624877.6601184,4790698.8856819,3723288.66588875
02/04/21 05:00 AM,37730.86,1665.06,439.4,151.5,113.45111445,10297859.6084018,3755195.0436422,11010973.8420199,7177186.310147,5409744.4675949
02/04/21 06:00 AM,37639.78,1656.7,437.74,151.5,114.03082128,11154612.5820326,3666567.11685712,24798398.8426089,59428633.3808175,561320.355333999
02/04/21 07:00 AM,38165.79,1680,441.44,153.72,115.00076571,12252814.0109738,3374895.0047886,19890221.462249,8829830.8849566,141096.178261177
02/04/21 08:00 AM,37892.44,1665.46,436.58,151.86,115.8,39353860.5528058,8981411.7731467,39164230.0251646,103458269.702041,3946769.639046
02/04/21 09:00 AM,37400,1642.58,430.77,150.61,115.43834459,32861810.2834944,16625146.8351559,175985602.576146,144230171.784041,5307589.20665294
02/04/21 10:00 AM,37586.26,1647.94,428.39,150.22,111.5,16556315.7834976,4331955.31773287,63321779.2926178,451017001.129053,8907471.60578
02/04/21 11:00 AM,37660,1642.06,427.02,152.22,112.44245212,16208011.1299638,4317066.8784276,25904871.1278209,5471407.24527,1206442.41831207
02/04/21 12:00 PM,37372.59,1614.48,425.61,150.55,112.93770452,21191348.0714788,7133011.62844375,31102562.453845,78694594.367175,567103.379185588
02/04/21 01:00 PM,37666.17,1637.15,428.95,151.53,112.53459426,20777883.8241059,4244063.52377865,9026553.05099982,40481707.1598771,556230.456931636
02/04/21 02:00 PM,37627.59,1633.1,428.44,151.54,113.2547222,20082916.0459021,8739892.06258482,26782223.6197757,13887888.8730168,24428853.3140043
02/04/21 03:00 PM,36829.98,1591.61,419.48,150,113.34227167,36751250.2572076,15942492.7204065,62048145.899633,27791367.6704048,8518612.67107226
02/04/21 04:00 PM,36622.69,1583.94,418.67,149.17,111.18800939,31444524.9356531,8972015.61270713,52183421.8927481,6539016.8184294,51736642.3606042
02/04/21 05:00 PM,37000.01,1633.27,424.18,151.11,111.80365418,22480307.275944,7327544.9874447,20656746.7932762,3966269.9467398,71481.9256844607
02/04/21 06:00 PM,36944.58,1636.58,423.2,151.13,112.6114424,17224080.20736,5169493.89053508,30103356.2840637,33906083.288695,2917000.33748578
02/04/21 07:00 PM,37200,1656,425.11,150.33,112.84,13310785.1395192,3854166.98994189,15795233.0867406,20422975.098435,4225431.4580296
02/04/21 08:00 PM,37521.04,1656,425.11,150.8,113.69431294,13269559.1572637,12331623.6543997,30654720.4632286,3061858.60187,1424736.65238161
02/04/21 09:00 PM,37700,1660.45,426.13,151.62,113.43341044,10334884.8207484,3332876.02707016,48027605.0460131,40357574.0440002,17839.6475045485
02/04/21 10:00 PM,37702.38,1642.04,428.99,150.93,113.00000011,8786291.72583669,3422982.90921376,20078456.7882564,20220299.3464053,3968328.69625298
02/04/21 11:00 PM,37298.4,1628.02,425.94,149.54,110.98333973,5787777.91866728,3203954.69910462,35363580.9196189,2056906.434595,33181.781155141
02/05/21 12:00 AM,36984.28,1598.15,423.24,148.45,112.3,3583455.94130128,3100785.86420875,22602869.1833863,21686000.460804,1038054.176621
02/05/21 01:00 AM,37024.38,1617.87,425.56,149.06,112.12293019,6395877.24729219,5724537.02733282,51762174.5916116,1562249.9782245,99663.9781895551
02/05/21 02:00 AM,36685.1,1600.83,425.76,148.86,112.85955481,5007511.00657906,1871478.83131303,16467890.9238664,2081900.8708683,7369845.02433125
02/05/21 03:00 AM,36977.26,1618.84,428,149.59,113.19839998,6818356.24510577,5521625.7422508,18778947.1843349,4286957.1107822,1113430.75487566
02/05/21 04:00 AM,37413.13,1642.45,429.86,150.36,113.7184011,5181852.54215454,1529003.22493798,35275336.1689017,781164.4260069,0
02/05/21 05:00 AM,37302.24,1636.36,428.55,150.16,113.12358121,3629887.91249583,1626637.0355629,20585016.8531634,9179304.6125508,1755627.99898731
02/05/21 06:00 AM,37094.46,1635.44,428.19,150.64,113.43643631,8505640.26254931,6026081.02124268,25921704.6777949,948393.6076308,6847522.95368007
02/05/21 07:00 AM,37430.83,1650,431.97,151.27,114.89855347,5755755.00427362,5936652.54019241,31575201.321099,13652012.9534084,740085.296812721
02/05/21 08:00 AM,37714.98,1666.52,436.88,151.85,114.83850312,9644117.22287294,5260479.7447036,90844886.8233942,30458102.2666363,1280718.58196173
02/05/21 09:00 AM,37766.09,1670,436.28,151.26,114.1,7061796.66873047,4293204.93113403,19797019.5547092,9087355.9098205,1669863.565902
02/05/21 10:00 AM,37297.06,1656.5,432.58,149.92,114.93724208,5741309.21947291,4406942.9899022,17915055.5371487,5408874.7209545,1694588.25798423
02/05/21 11:00 AM,37427.27,1645.1,434.87,149.91,114.63406812,3823474.96131931,2563977.43351152,17626043.4571239,4098109.9582712,4820409.93468197
02/05/21 12:00 PM,37749.62,1665.29,437.12,151.96,117.79397129,16846139.2990717,5117727.30802216,45984766.0103916,9685287.6916361,23976700.6231406
02/05/21 01:00 PM,37885,1663.49,436.72,151.8,118.35071811,11797991.2147777,11763962.8624277,73299305.5127177,5196586.572076,3961263.39488575
02/05/21 02:00 PM,38335.74,1720.84,439.14,152.74,120.06629382,16758403.5086969,11030861.4537536,38819990.29194,13007562.8053151,933503.946507507
02/05/21 03:00 PM,38158.75,1740.1,440.05,153.95,121.9,10965220.14658,7017997.40717826,65114992.052385,22811666.4449152,2235097.946133
02/05/21 04:00 PM,38000,1746.57,439.54,153.07,120.79686313,9914277.28945567,13884401.8406224,64429914.3065234,331854736.065161,6950438.68096283
02/05/21 05:00 PM,37843.25,1725.02,432.58,152.11,119.62162479,3059820.03966461,3608755.50628483,25838958.7194269,12571375.5288824,7485941.11860467
02/05/21 06:00 PM,37952.04,1728.67,435.83,152.56,118.44799955,19404738.7295484,10526329.646264,28535058.7973991,2594853.14934,712938.877664729
02/05/21 07:00 PM,37423.85,1684.87,431.34,151.54,118.23524182,11233575.1000368,7577850.56848728,52591628.8031724,22173490.0597318,19705210.4012012
02/05/21 08:00 PM,37665.76,1711,434.34,152.15,117.70569301,4920817.47674553,4497519.38738283,5460644.01653388,3145787.667585,2515270.62037815
02/05/21 09:00 PM,37776.49,1721.43,433.79,153.15,118.22066229,5015389.81991829,3656069.64724993,34790310.2628342,4530733.7395684,2973885.20614514
02/05/21 10:00 PM,37861.99,1720.69,437.88,153.16,119.63241534,7940034.3850169,2201254.06010248,28497115.8223351,12654316.6011156,1349409.54374161
02/05/21 11:00 PM,37829.43,1701.54,443.74,154.41,120.33917192,7477521.2396128,2533699.97933405,13663209.7080522,6683972.1980024,613312.937544561
02/06/21 12:00 AM,38320,1721.72,448.76,155.18,120.07125495,15280981.6983929,6341444.3743997,52769687.2282716,11849179.3728164,298207.607185789
02/06/21 01:00 AM,38779.87,1728.97,453.97,156.15,119.48136518,34088286.3928447,12471314.0372071,241035377.274699,13581407.31416,1457436.21352245
02/06/21 02:00 AM,38858.47,1673.97,466.19,153.4,120.64219241,12319430.7414081,5278577.53997079,141376891.603694,3734289.089346,6305395.96466855
02/06/21 03:00 AM,39424.91,1680.18,475.72,157.07,118.11840409,11183482.1429013,4424777.36571491,95528455.4594353,28638943.0103502,290501.194412253
02/06/21 04:00 AM,39372,1682.21,473.24,156.42,118.88088703,7169632.91540629,4805281.60541705,46280564.5831274,4291587.9139584,2609656.8467299
02/06/21 05:00 AM,39215.59,1672.85,465.87,155.02,118.4909135,4745934.61163245,2856645.07174884,56381503.6631351,7484390.138253,538731.107244566
02/06/21 06:00 AM,39048.54,1661.58,469.69,156.32,117.53673969,6843122.26093026,2745860.33418068,38587829.7175617,18195008.1020086,1057601.34655697
02/06/21 07:00 AM,39287.5,1680.34,475.95,156.41,118.12736971,5794030.33540684,2298771.93435948,43989806.5269933,20750713.043346,343907.475295948
02/06/21 08:00 AM,39378.81,1674.84,477.85,157.36,119.78555933,15198348.0999539,4751564.44186269,53915061.8582553,2540902.4843282,583145.283778549
02/06/21 09:00 AM,39453.12,1702.96,475.65,156.9,119.7247871,13560285.34006,4576255.21147889,172301451.075204,5819695.0118882,1756645.2658509
02/06/21 10:00 AM,39935.04,1697.65,487.33,157.1,120.15270646,27274942.8828497,12645909.5534144,82803484.4309135,909452.0286224,1942163.83370178
02/06/21 11:00 AM,40051.98,1694.65,482.7,156.66,119.4583075,26945870.5955951,6484743.97663424,81805532.3645666,10329241.268906,1512027.91995338
02/06/21 12:00 PM,40215.3,1680.04,479.14,156.37,117.97449966,9996029.83708091,5079852.45862614,55849241.8046145,2814790.134555,2291219.35122716
02/06/21 01:00 PM,39963.98,1676.56,472.52,155.88,117.08387433,7222485.97952407,5706926.62958525,64554845.3399972,10865178.7354017,7914159.69148889
02/06/21 02:00 PM,40183.29,1681.76,481.88,155.51,117.27292388,11174688.8431394,2847269.6037241,27744053.8695847,4906351.230396,532216.858367095
02/06/21 03:00 PM,40336.65,1689.58,479.69,155.21,117.95329704,18375016.1978104,3394374.63084459,35554166.8922646,1239913.0573952,2166488.64348297
02/06/21 04:00 PM,40938.98,1677.54,479.29,155.97,118.87850974,28114209.5499897,5644402.77698755,83349678.8337683,4353698.2804143,2806807.65803796
02/06/21 05:00 PM,40659.76,1696.31,475.91,155.92,119.08757001,11734557.396511,3019479.05507096,57314133.5226624,10862834.4184152,7597103.15866575
02/06/21 06:00 PM,40248.82,1707.85,468.74,155.04,118.0791021,10466378.3441063,2302388.40208861,46476464.136966,13987012.9392126,1627844.02056783
02/06/21 07:00 PM,40383.43,1712,465.26,153.97,118.42260884,9004408.87314342,5086207.29964359,66145671.9164079,5704823.1024554,13270978.6325367
02/06/21 08:00 PM,40214.34,1710.66,467.1,154.46,119.41983136,23578658.8776181,7966472.15207789,76969513.1243306,7393441.0086075,15054158.7844717
02/06/21 09:00 PM,40160.92,1698.4,464.09,153.86,121.1573314,6816335.27421771,4137325.56092943,26465137.821504,4344383.6449802,2223553.26030597
02/06/21 10:00 PM,40084.17,1713.91,464.84,154.43,121.35345642,6453681.4549305,2545814.18232826,36506450.7710637,2001835.0304096,6485679.44947607
02/06/21 11:00 PM,40033.88,1705.14,461.57,153.64,120.41545837,20690705.4499206,10590562.1861825,47865917.8647836,18311434.9459727,6811860.83912124
02/07/21 12:00 AM,39274.8,1680.03,458.17,152.23,118.83520522,19062236.671247,6541691.65338838,57083672.6027334,11289272.0263883,0
02/07/21 01:00 AM,39628.31,1685.88,459.86,153.21,120.33917192,12569065.7537668,5538956.78180336,83092863.9246424,26689977.779456,237161.367760877
02/07/21 02:00 AM,38690.2,1644.78,448.6,150.07,118.96054911,7969199.41915472,5692263.36780396,107913288.110685,12522722.4820785,6724488.43648465
02/07/21 03:00 AM,38779.78,1629.88,450.25,149.55,116,5261277.54418325,2241531.75646419,89848438.9233657,11325415.2635601,1789221.02372
02/07/21 04:00 AM,38812.81,1624.97,448.81,150.06,116.10850228,9867146.01541418,3799951.49132818,171900210.700068,24220776.1267184,1505975.71736092
02/07/21 05:00 AM,38364.73,1609.1,445.86,149.46,116.01283376,6427864.20310959,2224191.80151756,63811827.5401668,5589918.2450604,26867050.3763354
02/07/21 06:00 AM,38561.92,1615.97,445.88,151.75,114.07084934,5363418.95919682,1975090.86900183,85216294.4141757,4765382.8566912,597574.419093676
02/07/21 07:00 AM,38588.12,1612.51,447.36,152.58,116,11522604.7707584,3264404.04915437,43414789.0600665,26921382.4014408,440362.15568
02/07/21 08:00 AM,39080.76,1633.48,456.29,153.95,117.12026746,11441854.9054861,3524538.76399979,23789678.6654158,13603792.3501326,166139.416445069
02/07/21 09:00 AM,39525.59,1641.73,456.45,154.06,117.25905179,7149232.2993388,2172175.40903309,16309023.6473522,15492143.3906973,1010554.14013041
02/07/21 10:00 AM,39569.72,1635.96,456.46,154.96,117.45568306,2945173.71147604,5027457.61877814,23056115.987529,13302862.6323996,11481725.5860791
02/07/21 11:00 AM,39357.69,1637.68,458.75,154.83,118.25391353,9966002.37392118,4645855.32485543,17469621.5862723,14600206.2764441,4493759.2377952
02/07/21 12:00 PM,39088.2,1626.88,456.21,153.55,117.54452356,9837020.43938002,2460773.73667194,40189197.6301494,24520119.6806102,6092876.5992748
02/07/21 01:00 PM,38881.28,1619.21,458.62,153.43,118.98089999,9919522.14860142,8248059.78361215,60568951.2379737,2733418347.8745,17218919.0602269
02/07/21 02:00 PM,38678.42,1585.55,456.99,155.46,119.72357146,10309952.8425298,13084408.1906945,185195175.480689,183623258.603407,2272350.81824019
02/07/21 03:00 PM,38265.01,1572.59,452,153.11,118.36339906,21878310.5339211,9001901.76079883,219103761.887281,32913229.9729296,6502836.64968817
02/07/21 04:00 PM,37976.26,1539.27,438.93,149.8,115.00132534,31940861.6920279,10901425.4920868,100149230.194275,70856790.0697356,4417104.04989317
02/07/21 05:00 PM,38234.37,1557.38,441.98,150.01,114.13379228,5722320.68135492,7400710.05460159,26183162.9295679,139005053.260788,660272.14776461
02/07/21 06:00 PM,37909.33,1558.61,441.12,148.5,115.5,5688774.04496787,7116714.45967781,39696891.331875,29167446.5002844,4614353.862195
02/07/21 07:00 PM,38321.26,1584.52,445.1,148.96,116.80001468,5031034.34347113,5540061.66438145,22848683.7933264,8330030.066349,4769454.12309644
02/07/21 08:00 PM,38141.94,1568.69,441.83,148.77,117.44817387,7643292.79311293,4367341.67258604,16855098.0905954,16992460.1247202,438127.101046009
02/07/21 09:00 PM,38505.05,1584.41,443.17,148.95,117.25533508,3958026.32950771,4978932.08774812,8351448.51311244,16020609.9399164,3366870.46302722
02/07/21 10:00 PM,38568.7,1599.89,444.01,149.16,117.40749104,3509924.78516556,1656647.47824853,14758055.294933,12306245.069547,525176.470790271
02/07/21 11:00 PM,38834.71,1602.75,444.44,151.6,116.80001468,6064295.17103395,6001468.62938956,19380133.3792023,18237216.8945369,1635875.82936492
02/08/21 12:00 AM,38870.36,1615.77,445.91,150.22,118.3783607,6858506.25447594,6531495.41266274,30255657.0961029,3401551.094133,240877.461481915
02/08/21 01:00 AM,38784.31,1599.3,446.22,149.14,117.76324559,5760226.30360449,2792351.01741787,19754371.2048516,10200136.2097004,229336.440465165
02/08/21 02:00 AM,38597.9,1596.86,443.98,149.92,116.35525105,5864464.71748556,3846178.81207777,22435993.6074871,15547560.7132284,11643199.227153
02/08/21 03:00 AM,38307.55,1573.89,438.62,148.34,116.30657513,5124806.45315646,4067493.03051114,36756608.5035347,5609652.184675,868578.457947822
02/08/21 04:00 AM,38097.75,1582.52,439.96,149.39,116.25231799,6587907.59004807,3572346.6974556,12034193.791446,21608107.5528784,17437.8476985
02/08/21 05:00 AM,38632.88,1620.36,447.55,150.43,117.8165618,4415146.66683165,1257479.19771857,10419826.1421764,10408339.1839728,523289.516734907
02/08/21 06:00 AM,38717.1,1610.72,447.77,151.41,117.95329704,7371388.59843909,4271660.26950135,23682612.8400484,7225702.6798494,1375158.8449896
02/08/21 07:00 AM,39077,1635,449.62,152.24,118.89627696,10091957.2706477,3828965.75128411,12426952.0497278,17049953.829325,831564.440643757
02/08/21 08:00 AM,39320.37,1642.24,451.06,152.89,118.92366252,6983949.33992553,3655980.25098243,20367288.4171216,31809115.210402,888630.31154587
02/08/21 09:00 AM,39222.23,1635.84,449.13,151.76,118.64032989,5329333.9204241,5866683.67597921,19673302.610304,15852406.7767345,628770.810495619
02/08/21 10:00 AM,38991.55,1629.88,448.23,150.81,118.22865706,8654529.19349104,1951709.719344,57960677.8326072,3157923.78272,988204.978643595
02/08/21 11:00 AM,39476,1650.5,452.89,152.16,119.19009535,7422924.75219695,6816462.85485782,51925908.9791613,10008016.6429199,30899.8164854149
02/08/21 12:00 PM,39492.25,1664.37,454.89,153.93,119.53229578,89319562.6550076,13002768.2310973,129362202.195134,82928671.7205492,8336984.81525735
02/08/21 01:00 PM,43200.13,1724.04,467.96,160.26,119.35755676,190124963.63503,36141895.42663,260455257.850458,62667134.441656,14953920.5045007
02/08/21 02:00 PM,43000,1688,468.26,158.5,119.83109519,77470114.4633848,13396229.2595235,156456450.031043,87583313.0256084,6880820.49845861
02/08/21 03:00 PM,43658.9,1713.48,471.53,158.62,120.5436009,47395765.8927484,16024101.9564105,86371277.4420691,16660651.1082947,3240166.31460531
02/08/21 04:00 PM,43872.67,1738.52,477.66,158.7,121.89502686,49172701.4445887,16469215.5847508,75762486.5216561,88566162.8559396,9631829.23146901
02/08/21 05:00 PM,43263.73,1717.2,469.02,156.91,122.02333172,30661638.4188903,6610437.57980404,57309682.3125368,43585024.8577074,7469425.89441154
02/08/21 06:00 PM,43153.42,1711,472.08,156.66,123.49071598,31022976.0753004,8568875.6038828,90890296.3931813,73415729.2123242,2353157.23406833
02/08/21 07:00 PM,42696.34,1698.44,471.55,155.3,123.00591662,17978822.0563193,2552041.59503877,30649943.686819,11571269.3263734,17928353.4943142
02/08/21 08:00 PM,43069.42,1697.75,474.83,156.86,124.63802059,44324574.6560352,6390542.83783994,63868777.5679245,18490640.4526348,18979893.9260399
02/08/21 09:00 PM,44223,1723.4,476.99,158.12,124.16889017,37871190.5786198,3161951.18392843,38568053.0737043,30836434.4225993,1686440.16280863
02/08/21 10:00 PM,44708.2,1700.25,476.86,160.28,123.16634467,46817108.1729287,6289570.20912555,67470005.034474,135245919.921494,14585793.2637515
02/08/21 11:00 PM,44691.2,1714.4,478.73,161.54,122.64001534,81780355.1361705,8611024.06311879,89234611.9000853,70810776.7146228,12422.5885642363
02/09/21 12:00 AM,46445.51,1754.07,485.44,163.48,124.50913601,32125566.7673839,3339907.29176734,15279569.6636759,32764850.100126,25587335.8970782
02/24/21 11:10 PM,50063.6999209484,1594.03718339739,523.421148378784,201.014536263533,233.805141720696,171611,5250561,16163564,41754597,35876473
2021-03-02 14:47,47822.22527167864,1494.3781186838676,513.4548719011284,215.42089675633366,214.36029651931,175146,5461201,16207978,38248942,38506729
2021-03-05 21:51,48654.449984832,1533.968468179288,496.3292676026669,203.49195154834916,208.52743499539085,127616,4085271,12484575,29883170,30181579
2021-03-05 22:15,48684.03525683749,1534.3210088165654,495.9321769823724,202.86488357941664,208.61523592831097,119273,3808668,11700183,27902495,28132588
2021-03-06 04:45,48407.26571240166,1570.6678100998658,498.75700474165956,202.47613375654723,206.69791004345194,136405,4321722,13429417,32848893,32069435
2021-03-06 14:25,48447.54640390543,1617.1592716365174,494.4277884609976,201.96198875075444,206.952561604954,135293,4174806,13144073,32168277,31614705
2021-03-06 16:46,48680.26108332827,1644.7316731159967,496.8285511990132,202.76401817622482,206.59945457017042,158029,4776834,15389594,37490251,36828675
2021-03-06 23:34,49427.30923707494,1652.095205910495,505.23499119024757,203.4166280010319,210.1841963934569,118836,3519773,11615275,28392970,27817869
2021-03-07 02:53,49733.42429388483,1677.6516100499168,509.5489026538069,205.77421518045162,209.60703841398305,149434,4471052,14555875,36050751,35227352
2021-03-07 04:04,50455.92210943026,1670.729260373406,510.4974192834976,206.7671734866718,212.37273306918976,109152,3257315,10661883,26344818,25714060
2021-03-07 05:22,50811.464290197575,1682.564111746919,513.6251709782424,207.89353770415434,213.36224522981345,109152,3257315,10661883,26344818,25714060,109184,3258265,10664992,26352498,25721556
2021-03-07 06:40,50825.976965615555,1678.9541992444406,511.44456260628186,207.91064467784497,213.52571964668925,109152,3257315,10661883,26344818,25714060,109184,3258265,10664992,26352498,25721556,109192,3258515,10665812,26354524,25723616
2021-03-07 07:57,50784.10489302211,1671.4777217441742,510.53623833090046,207.98655353433728,212.45708420738805,109152,3257315,10661883,26344818,25714060,109184,3258265,10664992,26352498,25721556,109192,3258515,10665812,26354524,25723616,109213,3259151,10667894,26359669,25728638
2021-03-07 09:15,51059.09283312723,1671.3673862723535,512.0780861996907,207.61171722423953,213.08316161868186,109152,3257315,10661883,26344818,25714060,109184,3258265,10664992,26352498,25721556,109192,3258515,10665812,26354524,25723616,109213,3259151,10667894,26359669,25728638,109234,3259771,10670164,26364679,25733528
2021-03-07 10:33,50662.95089327688,1644.6686658852075,509.3643036163077,207.54420442984346,211.20000540868125,109152,3257315,10661883,26344818,25714060,109184,3258265,10664992,26352498,25721556,109192,3258515,10665812,26354524,25723616,109213,3259151,10667894,26359669,25728638,109234,3259771,10670164,26364679,25733528,109238,3259882,10670529,26365580,25734407
2021-03-07 14:59,50426.37420984057,1661.029949773508,511.2189628750099,206.10337564068502,209.44111466310127,168978,5189423,16835316,41182778,40482598
2021-03-07 16:17,49928.10413304136,1650.6682223448456,506.6278805448483,206.01505628520323,208.3265535205789,168978,5189423,16835316,41182778,40482598,169090,5192862,16846472,41210069,40509425
2021-03-07 23:48,50417.894735950824,1723.5731643614783,516.7759344369696,206.73385018389396,214.03042494143634,156824,4630696,15478189,38248906,37222277
2021-03-08 01:29,50599.45774743517,1739.2641064459988,518.9059497278448,208.6259198743079,215.60327401631486,151266,4490252,14874366,37178493,35979044
2021-03-08 02:47,49864.360936658835,1688.659941091915,507.35148479778235,205.8339390587559,210.59375511854427,151266,4490252,14874366,37178493,35979044,151459,4495964,14893288,37225790,36024814
2021-03-08 04:04,49958.13083467285,1687.2322384116505,506.97453415484017,207.37651744568603,211.24012808169888,151266,4490252,14874366,37178493,35979044,151459,4495964,14893288,37225790,36024814,151472,4496338,14894529,37228889,36027814
